Date,Open,High,Low,Close,Adj Close,Volume
"Aug 08, 2017","27,684.60","27,867.56","27,626.19","27,854.91","27,854.91","1,726,572,600"
"Aug 07, 2017","27,665.71","27,731.92","27,629.20","27,690.36","27,690.36","1,484,632,800"
"Aug 04, 2017","27,564.71","27,615.03","27,508.11","27,562.68","27,562.68","1,464,939,100"
"Aug 03, 2017","27,533.51","27,601.05","27,399.58","27,531.01","27,531.01","1,682,624,400"
"Aug 02, 2017","27,645.28","27,747.35","27,570.50","27,607.38","27,607.38","2,052,633,600"
"Aug 01, 2017","27,326.04","27,558.00","27,326.04","27,540.23","27,540.23","2,392,422,600"
"Jul 31, 2017","27,048.45","27,324.38","27,045.41","27,323.99","27,323.99","1,693,214,100"
"Jul 28, 2017","27,007.97","27,047.88","26,928.44","26,979.39","26,979.39","1,456,040,200"
"Jul 27, 2017","27,002.70","27,169.15","26,962.03","27,131.17","27,131.17","1,763,945,900"
"Jul 26, 2017","26,960.81","27,007.27","26,786.63","26,941.02","26,941.02","2,176,480,400"
"Jul 25, 2017","26,847.58","26,889.70","26,799.77","26,852.05","26,852.05","1,450,948,000"
"Jul 24, 2017","26,720.04","26,882.00","26,674.50","26,846.83","26,846.83","1,532,468,700"
